feedback_id,course_id,professor_id,semester,rating_clarity,rating_workload,rating_interaction,rating_attendance_strictness,rating_assignments,overall_rating,course_organization,comment
18239,23,21,2025A,7,10,9,3,10,8,4,
18240,42,70,2023A,5,5,5,3,6,6,8,
18241,60,65,2023B,4,6,5,6,7,5,5,
18242,77,62,2025A,6,2,5,7,5,6,6,
18243,26,27,2024A,5,10,9,10,9,8,7,
18244,86,41,2023B,7,1,9,5,2,7,10,
18245,88,9,2023A,8,2,2,2,4,5,7,
18246,74,41,2023A,7,8,8,9,4,6,7,
18247,83,32,2024A,3,7,5,1,3,5,9,
18248,10,33,2025A,5,4,9,7,8,6,4,
18249,93,11,2025A,8,10,10,9,5,6,2,
18250,43,3,2023B,4,1,6,4,5,4,3,
18251,53,27,2025A,7,4,5,9,2,5,7,
18252,109,62,2025A,8,8,8,4,6,6,4,
18253,62,23,2023B,5,10,8,2,5,7,9,
18254,25,9,2025A,10,7,6,2,9,9,10,
18255,106,13,2025A,10,4,2,7,9,6,5,
18256,22,58,2024A,8,4,7,1,4,6,4,
18257,53,66,2025A,10,10,6,9,9,7,4,
18258,18,32,2024A,3,8,4,10,6,5,8,
18259,115,10,2024A,7,1,3,8,7,6,9,
18260,7,51,2025A,10,3,6,2,8,8,9,
18261,27,29,2023B,6,6,7,2,7,6,4,
18262,34,79,2024A,10,4,9,8,6,7,3,
18263,64,70,2025A,7,1,10,4,7,8,6,
18264,5,35,2024B,8,2,5,4,5,5,3,
18265,43,12,2023B,7,8,10,2,2,6,4,
18266,27,7,2025A,9,7,9,9,5,8,9,
18267,21,65,2024A,9,8,2,6,2,6,10,
18268,17,25,2023B,9,6,2,10,4,5,4,
18269,104,34,2023A,5,2,4,10,7,6,7,
18270,29,36,2025A,4,8,2,6,2,4,10,
18271,57,28,2023B,3,5,7,6,3,4,5,
18272,6,3,2025A,3,1,2,1,8,4,4,
18273,36,78,2023A,5,6,2,8,10,6,5,
18274,23,68,2023B,4,6,10,2,7,7,8,
18275,18,35,2024A,8,3,9,7,6,8,7,
18276,60,39,2024A,7,7,2,2,6,5,5,
18277,103,40,2023B,8,5,4,10,3,4,3,
18278,90,58,2025A,5,9,5,1,10,7,9,
18279,65,22,2023B,8,3,3,2,6,6,5,
18280,83,73,2024A,9,10,10,1,7,8,6,
18281,118,54,2024B,7,1,2,3,7,6,6,
18282,42,43,2024A,6,7,8,7,7,6,4,
18283,61,32,2024A,2,2,9,4,3,6,10,
18284,33,57,2023B,9,6,2,9,7,6,7,
18285,87,45,2024B,3,1,7,6,3,4,2,
18286,57,68,2025A,6,5,7,5,6,7,8,
18287,108,39,2024A,2,1,8,3,4,6,10,
18288,118,59,2024A,3,7,5,7,10,6,7,
18289,56,25,2024A,8,4,6,9,5,6,5,
18290,90,5,2024A,5,2,10,4,3,5,2,
18291,33,60,2023B,8,2,8,1,2,5,3,
18292,111,31,2023B,10,7,8,5,9,9,10,
18293,35,75,2023A,4,8,3,2,8,6,8,
18294,36,31,2023B,6,5,9,1,9,8,8,
18295,109,74,2024B,6,1,3,7,9,6,8,
18296,53,11,2024A,5,4,8,8,6,7,10,
18297,92,3,2023A,9,3,3,9,4,6,8,
18298,82,47,2023B,2,10,5,10,3,4,8,
18299,49,77,2025A,9,3,4,8,7,6,2,
18300,112,70,2024B,10,7,10,3,3,8,9,
18301,74,53,2024B,9,7,7,6,5,6,2,
18302,38,20,2024A,3,7,2,4,9,4,3,
18303,28,36,2023B,3,8,5,4,3,5,10,
18304,37,63,2024A,4,1,6,5,2,4,2,
18305,117,5,2023B,4,5,8,1,9,8,9,
18306,73,62,2024A,5,8,3,8,10,7,10,
18307,77,3,2023B,9,4,6,5,6,6,5,
18308,102,39,2023A,3,6,3,10,7,5,7,
18309,81,29,2024A,7,5,9,4,3,5,2,
18310,28,38,2025A,6,8,10,10,7,7,4,
18311,5,15,2023B,10,4,9,6,5,7,5,
18312,43,60,2023B,9,6,5,6,6,7,8,
18313,71,18,2025A,5,2,5,8,9,6,3,
18314,38,52,2025A,8,3,8,10,7,6,2,
18315,58,51,2024B,7,1,6,6,8,6,3,
18316,14,59,2025A,10,7,4,3,4,6,8,
18317,109,53,2023A,9,7,7,1,3,6,7,
18318,116,19,2023A,10,6,7,2,9,8,4,
18319,29,22,2024B,3,1,6,10,3,4,3,
18320,116,62,2024A,7,10,7,1,4,6,5,
18321,99,28,2025A,4,3,8,10,6,6,6,
18322,72,17,2025A,3,4,4,5,9,6,7,
18323,105,15,2023A,9,6,9,4,6,7,5,
18324,33,78,2023B,3,3,5,8,2,4,4,
18325,26,76,2023A,10,6,10,3,9,8,4,
18326,119,58,2023B,6,6,5,9,10,6,5,
18327,28,48,2023A,2,2,6,7,9,7,10,
18328,46,75,2024A,2,10,5,9,4,4,7,
18329,86,17,2023B,10,9,3,2,2,6,9,
18330,15,19,2023B,7,1,2,10,6,5,4,
18331,28,70,2024B,4,9,4,1,4,4,5,
18332,59,12,2024B,2,5,3,1,9,6,10,
18333,42,49,2024B,4,5,9,4,6,7,10,
18334,20,49,2024B,8,1,10,6,2,7,7,
18335,66,15,2023A,6,1,8,8,8,8,9,
18336,117,68,2025A,6,3,7,2,8,8,9,
18337,47,47,2023A,7,7,7,8,4,6,5,
18338,114,67,2025A,4,4,8,6,9,7,7,
18339,64,37,2025A,4,1,8,10,6,6,4,
18340,60,45,2024B,5,8,10,8,4,7,8,
18341,28,50,2024A,10,6,9,1,2,8,10,
18342,15,3,2023A,9,9,8,4,2,6,4,
18343,57,7,2024A,4,3,10,8,4,6,5,
18344,80,10,2025A,8,1,7,7,9,7,3,
18345,76,8,2025A,5,2,10,3,2,6,5,
18346,71,47,2023A,9,5,7,1,3,6,6,
18347,28,10,2023A,7,1,3,3,5,4,3,
18348,118,37,2023A,8,9,10,3,4,8,8,
18349,11,16,2024B,8,1,7,1,6,7,7,
18350,18,53,2025A,5,6,4,2,9,6,7,
18351,2,51,2023B,9,1,4,5,8,6,3,
18352,91,30,2024A,8,4,2,2,5,5,6,
18353,98,9,2023A,10,4,3,2,10,8,8,
18354,14,17,2023B,3,10,5,4,5,4,5,
18355,32,5,2024A,3,7,7,9,7,5,4,
18356,117,45,2024A,5,9,4,10,4,6,9,
18357,115,77,2024A,7,7,3,8,8,5,2,
18358,71,41,2025A,8,6,2,9,8,5,3,
18359,50,10,2025A,8,1,7,10,5,6,4,
18360,35,7,2023B,7,2,8,10,5,6,5,
18361,51,35,2024A,7,4,9,8,8,7,4,
18362,54,23,2024A,5,8,9,1,7,6,5,
18363,13,66,2025A,6,5,4,4,6,5,5,
18364,114,76,2024B,6,6,6,5,2,5,7,
18365,71,80,2025A,2,3,2,9,5,3,4,
18366,114,49,2023A,10,10,8,9,4,6,4,
18367,108,38,2024A,3,8,6,6,6,6,8,
18368,115,25,2024A,5,1,6,6,2,5,6,
18369,102,57,2023B,9,2,5,6,10,6,2,
18370,24,54,2024A,9,3,2,10,4,6,8,
18371,40,8,2023A,5,1,2,3,8,5,6,
18372,114,47,2023B,10,9,6,8,3,7,9,
18373,83,40,2024A,3,6,7,10,5,6,10,
18374,15,14,2024A,7,6,6,4,8,8,9,
18375,30,16,2024A,9,8,5,3,9,8,8,
18376,45,63,2024B,6,3,3,1,7,6,7,
18377,49,12,2024B,10,7,9,6,6,8,7,
18378,31,72,2024A,8,4,6,8,2,4,2,
18379,48,56,2024B,10,2,6,8,4,8,10,
18380,118,39,2024A,10,9,7,6,3,7,7,
18381,38,9,2024A,6,5,3,8,5,5,7,
18382,46,10,2023A,4,5,10,3,5,5,2,
18383,64,7,2023A,8,9,3,5,10,6,5,
18384,55,25,2024B,6,2,2,4,7,6,7,
18385,102,57,2024A,3,1,4,2,8,5,5,
18386,111,77,2023B,8,3,4,6,4,6,10,
18387,27,20,2023A,10,10,10,4,7,8,5,
18388,116,66,2023A,6,9,6,6,2,6,9,
18389,100,72,2025A,3,6,5,4,9,5,2,
18390,94,46,2023A,3,6,9,3,2,4,4,
18391,114,8,2023B,10,8,9,3,6,8,6,
18392,120,71,2024B,6,3,3,6,9,6,5,
18393,57,45,2023A,8,3,3,3,9,6,4,
18394,105,41,2024B,6,7,6,10,8,6,4,
18395,45,33,2024A,2,3,2,5,5,4,6,
18396,41,10,2023B,6,9,6,8,5,5,4,
18397,25,24,2023B,8,6,6,2,5,7,10,
18398,103,40,2024B,4,3,5,7,4,4,2,
18399,52,9,2023B,6,4,9,8,10,8,7,
18400,90,63,2025A,2,10,8,7,3,5,7,
18401,18,38,2025A,9,3,5,10,9,8,9,
18402,115,1,2024B,6,8,10,4,10,8,7,
18403,75,35,2023A,8,2,10,6,9,8,7,
18404,43,40,2025A,2,2,2,3,10,6,9,
18405,84,76,2023B,10,8,7,2,10,9,8,
18406,86,18,2023B,8,7,3,6,2,5,8,
18407,98,43,2023B,2,10,4,4,2,3,4,
18408,45,9,2024A,4,6,9,7,6,6,5,
18409,10,49,2024A,9,3,5,8,7,6,5,
18410,66,22,2024B,8,9,10,9,3,6,3,
18411,50,42,2024A,6,2,10,9,3,6,6,
18412,46,42,2023B,8,10,2,7,4,4,4,
18413,9,8,2023A,8,10,5,10,7,6,6,
18414,118,79,2024B,2,4,10,5,6,7,9,
18415,77,50,2023B,6,7,8,6,6,6,3,
18416,74,5,2023A,7,7,9,7,8,7,3,
18417,7,53,2023A,9,3,2,7,7,6,8,
18418,47,42,2025A,10,7,5,4,6,6,3,
18419,21,42,2024B,5,4,10,2,8,6,3,
18420,51,77,2025A,4,7,4,6,2,3,2,
18421,20,24,2024B,10,5,9,10,9,8,4,
18422,67,77,2024A,7,10,8,9,5,7,9,
18423,70,19,2024A,9,9,10,9,9,9,7,
18424,90,73,2024B,6,8,7,1,3,6,10,
18425,100,33,2023A,9,1,5,9,7,6,4,
18426,43,8,2023A,6,7,9,10,3,7,10,
18427,46,60,2023A,8,8,8,1,10,8,8,
18428,15,68,2024A,9,4,5,5,8,7,5,
18429,25,33,2024B,6,10,5,10,4,4,3,
18430,14,15,2025A,9,7,7,2,7,7,6,
18431,89,65,2023B,2,9,5,5,10,6,7,
18432,99,33,2024B,10,10,8,9,5,8,7,
18433,87,56,2024B,6,5,8,1,9,6,2,
18434,42,71,2025A,3,9,3,5,2,4,7,
18435,67,66,2024B,6,7,8,9,6,8,10,
18436,107,79,2024B,10,7,3,1,10,7,4,
18437,118,3,2024B,6,3,9,9,4,6,3,
18438,57,59,2024A,5,3,3,5,8,6,8,
18439,34,43,2024B,3,4,2,7,8,4,2,
18440,71,8,2025A,3,1,9,5,8,7,7,
18441,14,13,2025A,6,9,4,5,10,6,5,
18442,41,6,2023A,7,1,10,8,5,7,7,
18443,18,50,2024A,9,9,4,1,9,6,2,
18444,10,55,2024A,8,4,7,6,9,7,5,
18445,53,4,2024A,10,4,4,7,2,5,4,
18446,116,80,2025A,9,2,9,10,10,8,3,
18447,70,69,2023A,7,2,3,2,3,6,10,
18448,68,11,2023B,10,6,3,4,4,6,9,
18449,53,13,2024B,3,2,8,9,2,4,5,
18450,30,72,2023A,6,3,10,10,2,6,7,
18451,1,65,2023A,3,5,10,3,10,8,8,
18452,61,6,2025A,2,10,6,7,2,3,3,
18453,28,16,2025A,2,8,2,6,10,6,8,
18454,17,11,2023A,3,6,2,6,10,5,6,
18455,82,56,2023A,4,7,4,7,6,5,5,
18456,50,41,2023A,7,3,3,5,8,6,6,
18457,24,42,2023A,2,5,10,7,3,5,6,
18458,94,64,2024A,7,6,10,5,8,8,7,
18459,2,73,2023A,6,8,4,3,4,4,4,
18460,105,74,2023A,10,6,3,1,7,7,7,
18461,85,17,2023B,8,6,3,9,7,6,7,
18462,100,69,2023A,10,5,7,4,10,9,10,
18463,80,31,2025A,8,7,2,9,10,6,4,
18464,85,16,2025A,10,2,4,6,8,8,10,
18465,29,36,2024A,9,8,8,3,4,6,5,
18466,58,12,2024A,2,9,2,9,5,4,8,
18467,38,72,2023A,5,6,10,1,10,8,5,
18468,54,68,2023B,8,3,7,2,9,7,5,
18469,69,66,2024B,3,6,2,2,2,3,5,
18470,8,48,2023A,8,7,7,2,6,7,6,
18471,14,15,2025A,4,3,10,1,3,7,10,
18472,47,76,2023A,5,1,10,4,4,7,9,
18473,40,65,2024A,9,9,5,6,2,6,10,
18474,20,8,2023B,10,7,4,10,8,7,7,
18475,101,35,2024A,4,6,7,10,6,6,9,
18476,27,18,2025A,9,9,5,8,6,6,5,
18477,47,46,2024A,9,5,5,7,7,7,7,
18478,24,59,2023A,4,2,6,9,6,6,9,
18479,26,27,2023A,6,9,10,6,7,8,9,
18480,119,33,2024A,6,4,4,8,3,4,2,
18481,83,53,2025A,10,1,10,6,2,8,10,
18482,18,50,2023B,10,1,2,7,10,7,5,
18483,28,30,2024B,3,10,10,2,8,6,2,
18484,30,15,2024B,9,3,6,9,4,6,6,
18485,70,54,2023B,5,7,9,8,7,7,7,
18486,94,63,2023A,10,6,10,4,3,7,4,
18487,17,14,2024B,2,6,3,5,7,4,6,
18488,27,15,2023B,2,6,8,8,6,6,10,
18489,36,51,2025A,10,6,7,4,3,6,2,
18490,92,76,2024B,4,3,3,3,10,5,3,
18491,50,55,2025A,2,1,8,9,10,6,3,
18492,111,78,2024B,8,10,7,6,10,7,4,
18493,80,47,2023A,7,4,9,10,3,6,3,
18494,40,60,2023A,4,9,7,2,5,4,2,
18495,12,46,2024A,6,10,7,6,5,7,10,
18496,7,24,2025A,7,4,7,4,4,6,8,
18497,112,16,2023A,3,1,7,5,9,6,4,
18498,4,55,2024A,8,2,8,5,2,6,5,
18499,82,12,2025A,5,7,5,8,7,5,4,
18500,76,65,2024A,8,9,8,4,9,7,2,
18501,75,14,2023A,5,5,2,8,5,5,9,
18502,48,37,2024B,2,5,9,2,7,7,9,
18503,31,56,2025A,3,7,2,8,9,6,10,
18504,84,3,2023B,8,10,8,5,10,8,7,
18505,98,27,2023B,6,4,6,2,4,6,8,
18506,14,79,2024A,7,4,5,3,10,8,9,
18507,76,1,2024A,3,4,5,9,5,4,5,
18508,99,65,2025A,7,8,6,4,10,7,6,
18509,78,2,2023B,2,6,6,6,2,4,8,
18510,96,31,2023A,10,5,8,5,9,8,6,
18511,24,64,2025A,8,7,6,5,6,8,10,
18512,57,32,2023A,2,10,2,3,8,5,9,
18513,67,33,2023B,4,10,9,2,6,6,5,
18514,55,30,2023B,2,6,2,1,6,4,6,
18515,20,36,2025A,9,8,4,8,10,8,7,
18516,5,61,2025A,6,1,10,1,9,8,8,
18517,31,65,2024B,9,3,5,8,4,6,6,
18518,101,18,2023A,8,1,2,5,8,6,5,
18519,93,48,2023A,9,4,6,10,9,8,9,
18520,68,67,2023A,3,3,3,2,5,4,7,
18521,47,25,2024B,9,2,2,2,8,6,7,
18522,81,70,2023A,8,4,3,5,3,6,9,
18523,79,66,2025A,7,2,5,8,10,8,9,
18524,95,66,2024A,7,2,4,9,6,6,6,
18525,44,55,2024B,3,7,9,9,6,6,7,
18526,65,78,2025A,3,2,8,8,5,6,8,
18527,35,66,2023A,10,5,9,6,2,7,8,
18528,30,17,2024B,5,5,7,8,5,6,8,
18529,87,43,2024A,2,2,5,4,10,6,9,
18530,102,42,2025A,4,6,9,10,10,7,6,
18531,119,4,2024B,6,7,2,2,3,4,6,
18532,35,79,2024A,5,7,8,9,10,7,5,
18533,71,63,2025A,10,5,6,4,5,6,5,
18534,11,52,2024B,2,10,5,9,7,6,8,
18535,79,56,2025A,8,6,5,3,8,8,10,
18536,5,39,2024A,5,8,8,9,7,7,7,
18537,108,20,2024B,5,5,4,9,9,7,9,
18538,25,48,2023A,5,10,7,4,5,5,2,
18539,109,79,2024A,4,1,9,4,2,5,6,
18540,102,14,2023B,4,6,9,10,10,7,4,
18541,95,58,2025A,5,10,8,10,4,6,6,
18542,94,45,2023A,10,8,10,10,5,8,6,
18543,90,22,2023B,9,5,10,8,6,9,10,
18544,116,20,2023A,5,1,10,1,7,8,9,
18545,28,52,2024A,9,5,5,5,5,6,4,
18546,70,15,2024B,6,5,2,6,8,6,10,
18547,53,59,2025A,5,6,3,3,5,5,8,
18548,34,10,2024A,10,3,8,3,3,8,10,
18549,3,25,2024B,10,7,2,4,2,6,9,
18550,57,62,2025A,5,9,6,4,5,6,7,
18551,98,20,2023B,8,1,9,2,2,6,3,
18552,83,35,2023A,7,4,5,4,6,6,8,
18553,120,26,2025A,10,5,8,2,6,7,4,
18554,25,41,2024B,3,1,7,8,10,7,8,
18555,120,55,2023A,5,3,7,2,4,6,6,
18556,2,67,2025A,5,8,9,3,5,7,8,
18557,94,26,2023B,4,6,7,1,2,6,10,
18558,112,18,2025A,4,4,3,7,8,4,3,
18559,54,64,2023A,9,8,9,4,5,8,9,
18560,45,16,2023B,3,4,2,7,6,5,10,
18561,26,38,2023A,10,2,5,9,3,6,5,
18562,78,38,2024A,5,2,3,2,9,6,5,
18563,47,23,2025A,3,3,6,10,9,7,9,
18564,55,52,2025A,9,3,9,2,7,7,2,
18565,85,33,2025A,6,3,4,3,8,6,5,
18566,3,48,2023B,10,3,2,6,3,6,10,
18567,2,58,2024B,7,5,3,6,8,6,6,
18568,100,62,2023B,3,8,2,2,2,3,6,
18569,80,32,2023B,10,7,7,5,10,8,6,
18570,115,79,2024A,8,6,10,8,9,9,10,
18571,57,39,2024A,7,1,4,7,10,8,10,
18572,82,22,2024B,4,9,3,7,2,3,3,
18573,2,36,2024B,5,10,6,6,5,6,6,
18574,19,40,2024A,8,5,6,2,10,7,5,
18575,51,4,2023B,10,1,8,4,4,6,2,
18576,28,33,2024B,6,5,10,2,6,6,4,
18577,14,1,2024A,6,9,4,2,6,6,7,
18578,29,21,2023B,6,7,6,3,5,6,9,
18579,111,65,2024A,5,3,10,1,5,6,5,
18580,48,11,2023B,2,8,7,6,8,6,6,
18581,43,18,2025A,9,2,4,7,3,5,4,
18582,68,77,2023B,9,1,9,4,2,7,7,
18583,80,16,2023B,8,3,8,10,4,6,4,
18584,63,46,2023A,10,8,7,1,7,7,3,
18585,2,29,2025A,6,5,8,1,2,4,2,
18586,41,79,2024B,7,2,10,4,3,6,5,
18587,12,67,2024A,8,10,4,7,10,7,7,
18588,30,24,2023A,6,9,8,1,9,8,10,
18589,20,22,2024A,4,3,10,7,3,6,6,
18590,113,40,2023A,5,5,5,9,6,6,6,
18591,26,51,2024A,2,9,2,5,8,5,8,
18592,83,56,2024B,2,1,4,7,3,5,10,
18593,24,51,2024A,10,2,8,4,3,6,5,
18594,35,36,2025A,5,2,8,9,5,6,7,
18595,72,32,2023A,2,9,5,3,7,5,7,
18596,102,47,2025A,5,5,7,1,9,7,7,
18597,110,41,2024A,10,9,5,3,9,7,5,
18598,71,4,2023A,8,3,4,7,7,6,3,
18599,62,7,2023A,7,5,10,3,5,7,6,
18600,118,58,2023A,3,8,7,5,3,6,9,
18601,114,2,2023B,6,9,3,1,3,4,2,
18602,22,3,2025A,2,4,3,6,9,6,9,
18603,9,31,2024B,2,5,7,7,5,6,9,
18604,71,4,2024B,8,4,7,10,10,7,2,
18605,23,59,2023B,10,4,6,6,2,6,7,
18606,18,57,2023B,4,7,9,4,2,5,6,
18607,35,40,2024B,3,1,10,6,4,6,5,
18608,87,1,2023B,6,5,2,8,5,4,2,
18609,25,61,2023B,4,10,8,6,9,7,8,
18610,115,53,2025A,9,4,2,7,8,6,7,
18611,18,24,2023A,9,8,7,3,5,7,6,
18612,15,27,2024B,10,1,2,6,4,5,4,
18613,100,32,2024A,10,10,4,10,5,6,5,
18614,79,59,2025A,3,9,5,2,7,5,6,
18615,109,34,2024B,4,8,6,4,9,6,7,
18616,68,4,2023A,6,6,4,8,4,6,10,
18617,29,63,2023A,5,5,3,8,5,5,6,
18618,76,46,2023B,8,3,7,2,9,6,2,
18619,73,74,2024B,7,2,2,4,4,6,9,
18620,30,14,2023A,7,4,8,2,4,7,8,
18621,17,70,2023B,2,10,2,10,8,5,7,
18622,36,20,2024A,10,5,5,10,7,7,5,
18623,69,70,2023B,5,2,2,1,8,4,3,
18624,20,24,2023A,3,3,3,6,10,6,7,
18625,29,57,2024A,2,8,6,10,10,7,9,
18626,95,18,2023A,8,6,3,1,5,6,6,
18627,65,75,2024B,8,6,8,10,10,8,4,
18628,25,8,2025A,2,7,4,1,3,4,6,
18629,86,76,2025A,8,7,3,9,2,4,5,
18630,77,10,2023A,8,7,7,5,5,6,5,
18631,72,44,2023B,6,4,5,4,6,6,8,
18632,73,38,2024A,7,7,8,4,5,6,3,
18633,22,46,2024A,4,9,8,3,8,6,4,
18634,97,44,2024A,3,1,7,6,2,4,6,
18635,34,45,2023B,6,8,2,9,3,4,6,
18636,84,71,2024A,8,7,8,10,8,7,3,
18637,74,42,2023B,9,7,7,6,3,7,9,
18638,45,12,2023B,3,9,7,1,3,5,7,
18639,4,33,2025A,2,8,8,5,8,6,6,
18640,42,32,2024A,9,3,7,1,4,6,5,
18641,8,42,2024B,7,10,6,8,10,8,8,
18642,34,29,2024B,10,1,2,1,10,8,8,
18643,74,15,2024B,7,6,5,3,4,6,10,
18644,83,60,2023B,8,4,7,8,8,6,2,
18645,25,28,2023B,2,4,10,5,2,5,5,
18646,36,79,2023B,5,3,9,5,10,7,3,
18647,22,1,2023B,9,7,7,2,4,6,5,
18648,16,4,2025A,8,4,7,10,3,6,5,
18649,77,78,2024B,6,7,7,7,2,5,5,
18650,3,2,2025A,6,10,4,8,7,6,9,
18651,29,23,2023A,7,8,5,10,6,5,3,
18652,28,22,2023B,9,9,5,5,3,6,5,
18653,87,72,2024B,3,4,2,1,8,4,4,
18654,24,80,2025A,10,10,6,9,2,5,3,
18655,57,16,2025A,2,5,5,4,2,4,6,
18656,48,42,2024B,4,9,8,2,2,5,6,
18657,30,72,2023A,4,1,10,3,5,6,4,
18658,30,18,2024B,3,9,5,8,3,5,10,
18659,42,20,2025A,10,7,9,3,5,8,7,
18660,29,54,2024B,8,7,8,4,8,8,9,
18661,46,16,2024A,2,10,5,10,9,5,4,
18662,45,26,2024B,7,5,7,9,7,6,4,
18663,77,35,2025A,4,3,7,4,2,4,4,
18664,119,19,2023A,3,4,9,3,8,8,10,
18665,1,57,2024B,8,6,10,5,6,8,7,
18666,95,2,2023A,4,10,4,8,9,5,2,
18667,72,27,2024B,8,9,10,3,9,8,3,
18668,1,27,2024A,7,7,3,3,9,7,10,
18669,10,27,2023A,9,8,5,1,5,6,4,
18670,33,39,2023A,6,5,2,10,10,5,3,
18671,68,5,2023B,9,2,4,10,2,4,3,
18672,64,17,2024B,7,5,6,2,9,6,2,
18673,27,80,2024A,5,1,6,5,7,6,8,
18674,18,51,2024A,8,6,4,3,6,6,6,
18675,62,53,2025A,10,1,3,4,10,8,9,
18676,31,49,2023A,9,7,10,8,3,7,5,
18677,20,26,2024A,2,3,5,5,2,3,2,
18678,67,33,2025A,5,6,6,8,4,4,2,
18679,103,3,2024A,6,1,3,1,3,5,8,
18680,34,60,2023A,7,3,4,10,4,6,10,
18681,89,30,2024A,9,4,5,2,8,6,4,
18682,46,8,2023A,10,3,2,2,6,7,10,
18683,14,8,2024B,10,1,7,2,4,7,8,
18684,80,8,2025A,5,9,8,7,8,6,5,
18685,82,73,2024B,10,10,4,9,5,7,9,
18686,101,39,2024B,2,6,2,7,6,3,2,
18687,18,7,2023A,7,2,5,6,4,5,5,
18688,72,33,2024A,4,6,2,9,4,4,4,
18689,71,62,2025A,2,7,5,7,3,3,3,
18690,52,29,2024B,5,5,6,5,2,4,2,
18691,47,1,2025A,4,3,5,6,8,6,8,
18692,4,56,2023A,7,6,9,10,8,7,3,
18693,63,20,2023A,10,9,7,1,8,8,5,
18694,45,20,2024A,2,6,8,6,3,5,6,
18695,71,53,2023B,5,5,10,9,2,7,10,
18696,97,65,2024A,8,7,7,7,10,8,6,
18697,64,20,2024A,5,9,5,1,3,4,3,
18698,69,79,2023A,9,5,4,4,3,6,6,
18699,80,52,2023B,6,9,9,2,7,8,9,
18700,14,7,2024A,9,4,2,2,10,6,3,
18701,22,23,2023B,9,1,9,5,7,8,9,
18702,58,23,2025A,9,1,9,8,8,8,5,
18703,45,63,2023B,3,1,9,1,7,7,9,
18704,95,40,2023A,2,6,5,10,6,6,10,
18705,106,16,2024B,4,1,3,9,5,6,10,
18706,81,78,2023B,7,5,4,3,3,6,9,
18707,113,19,2025A,6,3,9,10,6,8,10,
18708,1,4,2023A,6,7,5,8,6,7,10,
18709,20,37,2025A,3,8,6,4,8,7,10,
18710,112,55,2023A,2,2,9,9,2,5,7,
18711,67,59,2023B,5,5,7,2,5,5,3,
18712,68,14,2025A,9,3,6,6,4,7,10,
18713,91,60,2023A,9,3,4,3,8,6,4,
18714,6,15,2024A,9,4,4,5,4,5,2,
18715,79,71,2023A,8,5,9,10,3,6,5,
18716,109,35,2024A,8,1,7,1,9,6,2,
18717,57,45,2024A,3,6,6,9,3,4,3,
18718,28,42,2024A,5,3,10,8,2,6,9,
18719,74,57,2023A,2,3,6,8,9,7,10,
18720,27,1,2024B,2,5,4,10,5,4,7,
18721,117,75,2024B,4,4,3,6,7,5,5,
18722,51,7,2024A,10,10,10,7,4,7,4,
18723,106,38,2025A,3,1,8,1,3,4,4,
18724,120,39,2023A,9,4,10,7,4,6,3,
18725,114,14,2023B,7,9,2,2,10,6,7,
18726,35,77,2024A,2,1,3,6,8,5,6,
18727,103,38,2024A,9,1,6,6,8,8,10,
18728,43,79,2025A,9,1,10,4,4,7,5,
18729,87,44,2024B,7,3,4,10,6,5,3,
18730,39,63,2024B,6,6,9,1,9,8,6,
18731,83,38,2024A,10,2,4,1,4,5,3,
18732,30,25,2024A,7,2,6,10,7,6,6,
18733,8,23,2023B,10,6,10,5,4,8,9,
18734,25,70,2024B,3,5,5,2,8,6,6,
18735,98,26,2024A,8,5,5,2,10,8,7,
18736,73,27,2024B,5,8,8,8,10,8,9,
18737,72,67,2023B,2,7,8,6,10,6,4,
18738,86,17,2023B,8,3,8,3,10,8,7,
18739,90,44,2023A,8,5,2,6,3,4,3,
18740,98,60,2023A,7,5,7,3,8,7,6,
18741,70,25,2025A,10,4,6,6,8,8,6,
18742,107,2,2023A,5,6,7,1,9,6,2,
18743,20,9,2025A,9,6,5,3,7,7,6,
18744,39,31,2024B,8,4,8,7,2,6,6,
18745,114,19,2025A,4,8,10,9,7,6,5,
18746,117,60,2024B,8,2,8,2,2,6,5,
18747,91,60,2023B,8,8,2,2,10,7,8,
18748,9,72,2023A,3,5,3,5,3,3,2,
18749,63,23,2024B,8,1,5,6,8,6,4,
18750,29,49,2023B,4,4,2,9,8,4,4,
18751,49,21,2023B,5,4,3,7,5,4,3,
18752,56,14,2025A,8,1,6,1,9,7,6,
18753,23,16,2023A,7,5,7,7,5,7,10,
18754,37,77,2023B,4,2,3,3,5,4,4,
18755,3,67,2024A,3,6,3,9,9,5,6,
18756,14,63,2023A,3,8,3,3,6,5,7,
18757,119,32,2023B,7,7,7,7,6,6,6,
18758,38,40,2025A,10,3,10,4,3,8,7,
18759,54,4,2023B,8,3,7,10,3,6,8,
18760,9,25,2023B,8,8,5,10,3,6,9,
18761,46,14,2023A,6,7,7,2,2,5,6,
18762,62,63,2024B,5,9,8,7,4,6,5,
18763,114,65,2024A,6,3,9,5,2,6,7,
18764,38,54,2023B,6,10,5,5,3,4,4,
18765,41,15,2023B,10,3,7,2,9,8,4,
18766,62,5,2023B,10,9,9,3,9,8,3,
18767,38,14,2023A,9,10,4,2,10,8,9,
18768,79,24,2025A,6,9,8,3,10,7,4,
18769,19,39,2024A,10,8,4,6,5,6,6,
18770,95,7,2024B,7,9,2,10,8,6,9,
18771,56,45,2024A,8,8,7,1,4,6,7,
18772,15,31,2025A,9,4,9,4,2,6,4,
18773,109,16,2023B,7,10,7,3,5,6,4,
